element_type,osmid,amenity,building,name,tourism,geometry
way,419483799,,house,,,"POLYGON ((13.2294036 -8.899648600000001, 13.2292776 -8.899625199999999, 13.2292636 -8.899699200000001, 13.2293184 -8.899709400000001, 13.2293158 -8.899723099999999, 13.2293632 -8.899731900000001, 13.2293655 -8.8997197, 13.2293893 -8.8997241, 13.2294036 -8.899648600000001))"
way,419483800,,house,,,"POLYGON ((13.229513 -8.899524700000001, 13.2293856 -8.899511199999999, 13.2293775 -8.899585999999999, 13.2294329 -8.899591900000001, 13.2294314 -8.8996058, 13.2294794 -8.899610900000001, 13.2294807 -8.8995985, 13.2295047 -8.899601000000001, 13.229513 -8.899524700000001))"
way,419483801,,house,,,"POLYGON ((13.2286843 -8.899388, 13.2285569 -8.8993745, 13.2285487 -8.8994494, 13.2286042 -8.8994553, 13.2286026 -8.8994692, 13.2286507 -8.8994743, 13.228652 -8.8994619, 13.228676 -8.899464399999999, 13.2286843 -8.899388))"
way,419483802,,house,,,"POLYGON ((13.2288071 -8.8992811, 13.2286797 -8.8992676, 13.2286715 -8.899342499999999, 13.228727 -8.8993483, 13.2287255 -8.899362200000001, 13.2287735 -8.8993673, 13.2287748 -8.899355, 13.2287988 -8.899357500000001, 13.2288071 -8.8992811))"
way,419483803,,house,,,"POLYGON ((13.2289345 -8.899177699999999, 13.228807 -8.8991642, 13.2287989 -8.899239100000001, 13.2288543 -8.899245000000001, 13.2288528 -8.8992589, 13.2289008 -8.899264000000001, 13.2289022 -8.899251599999999, 13.2289262 -8.8992541, 13.2289345 -8.899177699999999))"
way,419483804,,house,,,"POLYGON ((13.2290354 -8.8990618, 13.228908 -8.8990483, 13.2288999 -8.8991232, 13.2289553 -8.8991291, 13.2289538 -8.899142899999999, 13.2290018 -8.899148, 13.2290031 -8.8991357, 13.2290271 -8.899138199999999, 13.2290354 -8.8990618))"
way,419483805,,house,,,"POLYGON ((13.2293902 -8.8987059, 13.2292628 -8.8986924, 13.2292546 -8.898767299999999, 13.2293101 -8.898773200000001, 13.2293086 -8.898787, 13.2293566 -8.8987921, 13.2293579 -8.8987798, 13.2293819 -8.898782300000001, 13.2293902 -8.8987059))"
way,419483806,,house,,,"POLYGON ((13.2295076 -8.898596299999999, 13.2293801 -8.8985828, 13.229372 -8.8986576, 13.2294274 -8.8986635, 13.2294259 -8.8986774, 13.2294739 -8.8986825, 13.2294753 -8.8986701, 13.2294993 -8.898672700000001, 13.2295076 -8.898596299999999))"
way,419483807,,house,,,"POLYGON ((13.2300551 -8.898034300000001, 13.2299278 -8.898048899999999, 13.2299365 -8.898123699999999, 13.2299919 -8.8981174, 13.2299935 -8.8981312, 13.2300415 -8.8981257, 13.2300401 -8.8981134, 13.230064 -8.898110600000001, 13.2300551 -8.898034300000001))"
way,419483808,,house,,,"POLYGON ((13.2298076 -8.897792900000001, 13.2297964 -8.897796, 13.2297939 -8.8977874, 13.2297586 -8.8977974, 13.2297614 -8.8978071, 13.229684 -8.8978289, 13.2297047 -8.8979005, 13.2297738 -8.897881099999999, 13.2297799 -8.8979021, 13.2298203 -8.8978907, 13.2298152 -8.8978728, 13.2298295 -8.8978687, 13.2298076 -8.897792900000001))"
way,419483809,,house,,,"POLYGON ((13.2309958 -8.8989706, 13.2308606 -8.899012000000001, 13.2308857 -8.8990922, 13.2309501 -8.899072500000001, 13.2309559 -8.8990911, 13.2310035 -8.899076600000001, 13.230998 -8.899058999999999, 13.2310213 -8.8990519, 13.2309958 -8.8989706))"
way,419483810,,house,,,"POLYGON ((13.2312276 -8.899196999999999, 13.231102 -8.8992614, 13.2311415 -8.8993366, 13.2312011 -8.899305999999999, 13.2312103 -8.8993234, 13.2312645 -8.8992956, 13.2312552 -8.8992778, 13.2312669 -8.899271799999999, 13.2312276 -8.899196999999999))"
way,419483811,,house,,,"POLYGON ((13.2305044 -8.902061, 13.2304884 -8.902140299999999, 13.2305519 -8.9021528, 13.2305486 -8.9021691, 13.2306032 -8.902179800000001, 13.2306064 -8.9021639, 13.2306264 -8.9021679, 13.2306425 -8.902088300000001, 13.2305044 -8.902061))"
way,419483812,,yes,,,"POLYGON ((13.229839 -8.901475899999999, 13.2297496 -8.901494700000001, 13.2297661 -8.901571300000001, 13.2297498 -8.901574800000001, 13.2297615 -8.901628799999999, 13.2297777 -8.9016254, 13.2297802 -8.9016372, 13.2298698 -8.901618300000001, 13.229839 -8.901475899999999))"
way,419483813,,house,,,"POLYGON ((13.2299286 -8.9017716, 13.2300553 -8.901790800000001, 13.2300669 -8.9017163, 13.2300118 -8.901707999999999, 13.2300139 -8.9016942, 13.2299662 -8.901687000000001, 13.2299643 -8.901699199999999, 13.2299404 -8.9016956, 13.2299286 -8.9017716))"
way,419483814,,house,,,"POLYGON ((13.229991 -8.901354899999999, 13.2301118 -8.901397299999999, 13.2301373 -8.9013264, 13.2300848 -8.901307900000001, 13.2300895 -8.901294800000001, 13.230044 -8.9012788, 13.2300398 -8.9012905, 13.230017 -8.901282500000001, 13.229991 -8.901354899999999))"
way,419483815,,house,,,"POLYGON ((13.2306328 -8.9009011, 13.2305777 -8.9009649, 13.2304799 -8.900882299999999, 13.230535 -8.9008185, 13.2306328 -8.9009011))"
way,419483816,,house,,,"POLYGON ((13.2308059 -8.900718400000001, 13.2308297 -8.9006408, 13.2307072 -8.9006042, 13.2306834 -8.9006817, 13.2308059 -8.900718400000001))"
way,419483817,,house,,,"POLYGON ((13.2310258 -8.9003272, 13.2311492 -8.9003613, 13.2311697 -8.9002888, 13.231116 -8.9002739, 13.2311198 -8.9002605, 13.2310733 -8.9002477, 13.2310699 -8.9002596, 13.2310467 -8.9002532, 13.2310258 -8.9003272))"
way,419483818,,house,,,"POLYGON ((13.2312859 -8.900250399999999, 13.2313067 -8.9001755, 13.2311869 -8.900143, 13.2311661 -8.900217899999999, 13.2312859 -8.900250399999999))"
way,419483819,,house,,,"POLYGON ((13.2309062 -8.899826300000001, 13.2308482 -8.899880100000001, 13.2309352 -8.899971600000001, 13.2309932 -8.899917800000001, 13.2309062 -8.899826300000001))"
way,419483820,,house,,,"POLYGON ((13.2307991 -8.899978000000001, 13.2307715 -8.900046, 13.2308987 -8.900096400000001, 13.2309263 -8.900028499999999, 13.2307991 -8.899978000000001))"
way,419483821,,house,,,"POLYGON ((13.230677 -8.8997007, 13.230685 -8.899705300000001, 13.2306776 -8.899717799999999, 13.2307198 -8.8997423, 13.2307264 -8.8997312, 13.2307964 -8.899771899999999, 13.230835 -8.899706999999999, 13.2307872 -8.8996792, 13.2307943 -8.8996671, 13.230752 -8.899642500000001, 13.2307456 -8.899653199999999, 13.2307157 -8.8996358, 13.230677 -8.8997007))"
way,419483822,,house,,,"POLYGON ((13.2305496 -8.9000241, 13.2306106 -8.899967500000001, 13.2305259 -8.899878599999999, 13.230465 -8.8999352, 13.2305496 -8.9000241))"
way,419483823,,house,,,"POLYGON ((13.2309832 -8.8995225, 13.2310869 -8.899422299999999, 13.231024 -8.8993588, 13.2309651 -8.8994158, 13.2309552 -8.8994058, 13.2309212 -8.8994386, 13.2309299 -8.899447500000001, 13.2309192 -8.8994579, 13.2309832 -8.8995225))"
way,419483824,,house,,,"POLYGON ((13.2304092 -8.899471200000001, 13.2305587 -8.899505899999999, 13.2305778 -8.899425600000001, 13.2304956 -8.8994065, 13.230499 -8.899392499999999, 13.230455 -8.8993824, 13.2304522 -8.8993939, 13.2304289 -8.899388500000001, 13.2304092 -8.899471200000001))"
way,419483825,,house,,,"POLYGON ((13.2301582 -8.8996279, 13.2302175 -8.8995707, 13.2303042 -8.899658499999999, 13.2302448 -8.8997157, 13.2301582 -8.8996279))"
way,419483826,,house,,,"POLYGON ((13.23055 -8.899840899999999, 13.2306734 -8.8998752, 13.230694 -8.8998027, 13.2306403 -8.8997878, 13.2306442 -8.899774300000001, 13.2305977 -8.899761399999999, 13.2305943 -8.899773400000001, 13.230571 -8.899766899999999, 13.23055 -8.899840899999999))"
way,419483827,,house,,,"POLYGON ((13.2297726 -8.8997926, 13.2296496 -8.8997612, 13.2296299 -8.8998364, 13.2296553 -8.899842899999999, 13.2296491 -8.8998662, 13.2296914 -8.8999071, 13.2297048 -8.899856, 13.2297528 -8.8998682, 13.2297726 -8.8997926))"
way,419483828,,house,,,"POLYGON ((13.2295915 -8.9002596, 13.2296245 -8.900186100000001, 13.2297448 -8.9002388, 13.2297117 -8.9003123, 13.2295915 -8.9002596))"
way,419483829,,house,,,"POLYGON ((13.2292756 -8.900186, 13.2292923 -8.900090199999999, 13.2294242 -8.900112699999999, 13.2294074 -8.9002085, 13.2292756 -8.900186))"
way,419483830,,house,,,"POLYGON ((13.2294074 -8.9000719, 13.229421 -8.899996399999999, 13.2295438 -8.900017999999999, 13.2295302 -8.900093500000001, 13.2294074 -8.9000719))"
way,419483831,,house,,,"POLYGON ((13.2295308 -8.9002815, 13.2294801 -8.900331599999999, 13.2295699 -8.9004203, 13.2296206 -8.900370300000001, 13.2295308 -8.9002815))"
way,419483832,,house,,,"POLYGON ((13.2291091 -8.900337, 13.2290675 -8.900401799999999, 13.2291716 -8.9004671, 13.2292132 -8.900402400000001, 13.2291091 -8.900337))"
way,419483833,,house,,,"POLYGON ((13.2303322 -8.900232900000001, 13.2303462 -8.900151599999999, 13.230228 -8.900131699999999, 13.230214 -8.900213000000001, 13.2303322 -8.900232900000001))"
way,419483834,,house,,,"POLYGON ((13.2305704 -8.900436300000001, 13.2305827 -8.900358900000001, 13.230452 -8.900338700000001, 13.2304398 -8.900416099999999, 13.2305704 -8.900436300000001))"
way,419491421,,house,,,"POLYGON ((13.2276066 -8.9007822, 13.2276037 -8.900708099999999, 13.2274774 -8.9007129, 13.2274803 -8.9007886, 13.2275424 -8.900786200000001, 13.2275428 -8.9007965, 13.2275824 -8.900795, 13.2275819 -8.900783199999999, 13.2276066 -8.9007822))"
way,419491422,,house,,,"POLYGON ((13.2280766 -8.901269900000001, 13.2280714 -8.901185, 13.2279463 -8.901194200000001, 13.2279516 -8.901278700000001, 13.2280135 -8.901275200000001, 13.2280141 -8.901285400000001, 13.2280527 -8.901283100000001, 13.228052 -8.901271299999999, 13.2280766 -8.901269900000001))"
way,419491423,,house,,,"POLYGON ((13.2275021 -8.9006477, 13.2274972 -8.9005736, 13.227371 -8.900581799999999, 13.2273761 -8.9006574, 13.2274381 -8.900653399999999, 13.2274388 -8.9006636, 13.2274783 -8.900660999999999, 13.2274775 -8.9006493, 13.2275021 -8.9006477))"
way,419491424,,house,,,"POLYGON ((13.2269212 -8.900555300000001, 13.2269273 -8.9006293, 13.2270534 -8.9006191, 13.2270471 -8.900543600000001, 13.2269852 -8.9005486, 13.2269843 -8.9005384, 13.2269449 -8.900541499999999, 13.2269458 -8.9005533, 13.2269212 -8.900555300000001))"
way,419491425,,house,,,"POLYGON ((13.2270345 -8.9006954, 13.2270406 -8.9007694, 13.2271666 -8.9007592, 13.2271604 -8.9006837, 13.2270984 -8.9006887, 13.2270976 -8.9006785, 13.2270581 -8.9006817, 13.2270591 -8.9006934, 13.2270345 -8.9006954))"
way,419491426,,house,,,"POLYGON ((13.2271549 -8.900788800000001, 13.2272817 -8.900777700000001, 13.2272888 -8.9008571, 13.2272216 -8.900862999999999, 13.2272226 -8.900874099999999, 13.2271849 -8.900877400000001, 13.2271839 -8.900865599999999, 13.227162 -8.9008675, 13.2271549 -8.900788800000001))"
way,419491429,,house,,,"POLYGON ((13.2273818 -8.901037499999999, 13.2275086 -8.901026399999999, 13.2275157 -8.901105899999999, 13.2274485 -8.9011117, 13.2274495 -8.9011228, 13.2274118 -8.901126100000001, 13.2274108 -8.9011143, 13.2273889 -8.9011163, 13.2273818 -8.901037499999999))"
way,419491431,,house,,,"POLYGON ((13.2274893 -8.901156500000001, 13.2276161 -8.9011455, 13.2276232 -8.901224900000001, 13.2275559 -8.9012308, 13.2275569 -8.9012419, 13.2275193 -8.901245100000001, 13.2275182 -8.901233400000001, 13.2274963 -8.9012353, 13.2274893 -8.901156500000001))"
way,419491434,,house,,,"POLYGON ((13.2277513 -8.900902200000001, 13.2276247 -8.900915899999999, 13.2276159 -8.900836699999999, 13.227683 -8.900829399999999, 13.2276818 -8.900818299999999, 13.2277193 -8.900814199999999, 13.2277206 -8.900825899999999, 13.2277425 -8.900823600000001, 13.2277513 -8.900902200000001))"
way,419491435,,house,,,"POLYGON ((13.2273911 -8.900543900000001, 13.2272645 -8.900557600000001, 13.2272557 -8.900478400000001, 13.2273228 -8.900471100000001, 13.2273216 -8.900460000000001, 13.2273592 -8.900455900000001, 13.2273605 -8.900467600000001, 13.2273823 -8.9004653, 13.2273911 -8.900543900000001))"
way,419491438,,house,,,"POLYGON ((13.2277482 -8.9004487, 13.227875 -8.9004376, 13.2278821 -8.900517000000001, 13.2278148 -8.9005229, 13.2278158 -8.900534, 13.2277782 -8.9005373, 13.2277772 -8.900525500000001, 13.2277552 -8.900527500000001, 13.2277482 -8.9004487))"
way,419491440,,house,,,"POLYGON ((13.227881 -8.900577999999999, 13.2278871 -8.9006519, 13.2280131 -8.900641800000001, 13.2280069 -8.900566299999999, 13.2279449 -8.900571299999999, 13.2279441 -8.900561099999999, 13.2279046 -8.9005642, 13.2279056 -8.900575999999999, 13.227881 -8.900577999999999))"
way,419491442,,house,,,"POLYGON ((13.2279836 -8.9007051, 13.2279897 -8.900779, 13.2281157 -8.900768899999999, 13.2281095 -8.9006934, 13.2280475 -8.9006984, 13.2280467 -8.900688199999999, 13.2280072 -8.9006913, 13.2280082 -8.900703099999999, 13.2279836 -8.9007051))"
way,419491446,,house,,,"POLYGON ((13.2282221 -8.9009152, 13.2283489 -8.900904199999999, 13.228356 -8.9009836, 13.2282887 -8.9009894, 13.2282897 -8.9010005, 13.2282521 -8.9010038, 13.228251 -8.9009921, 13.2282291 -8.900994000000001, 13.2282221 -8.9009152))"
way,419491447,,house,,,"POLYGON ((13.2283344 -8.901040699999999, 13.2284612 -8.9010297, 13.2284683 -8.901109099999999, 13.2284011 -8.9011149, 13.228402 -8.901126, 13.2283644 -8.901129299999999, 13.2283634 -8.901117599999999, 13.2283415 -8.9011195, 13.2283344 -8.901040699999999))"
way,419491450,,house,,,"POLYGON ((13.2282297 -8.901364299999999, 13.2281031 -8.901378100000001, 13.2280943 -8.901298799999999, 13.2281614 -8.901291499999999, 13.2281602 -8.9012805, 13.2281978 -8.9012764, 13.2281991 -8.9012881, 13.2282209 -8.901285700000001, 13.2282297 -8.901364299999999))"
way,419491452,,house,,,"POLYGON ((13.2276432 -8.901274600000001, 13.2276494 -8.901348499999999, 13.2277754 -8.9013384, 13.2277691 -8.901262900000001, 13.2277072 -8.901267900000001, 13.2277064 -8.9012577, 13.2276669 -8.901260799999999, 13.2276679 -8.9012726, 13.2276432 -8.901274600000001))"
way,419491453,,house,,,"POLYGON ((13.2278731 -8.9010201, 13.2277465 -8.9010338, 13.2277377 -8.9009546, 13.2278048 -8.9009473, 13.2278036 -8.9009362, 13.2278411 -8.9009321, 13.2278424 -8.9009438, 13.2278643 -8.9009415, 13.2278731 -8.9010201))"
way,419491455,,house,,,"POLYGON ((13.2279683 -8.9011447, 13.2279631 -8.9010599, 13.2278379 -8.901069100000001, 13.2278432 -8.901153600000001, 13.2279051 -8.901149999999999, 13.2279057 -8.9011602, 13.2279444 -8.901158000000001, 13.2279437 -8.901146199999999, 13.2279683 -8.9011447))"
way,419491456,,house,,,"POLYGON ((13.2279143 -8.901484999999999, 13.2279409 -8.9015544, 13.2280592 -8.901510200000001, 13.228032 -8.901439399999999, 13.2279739 -8.901461100000001, 13.2279702 -8.9014515, 13.2279332 -8.901465399999999, 13.2279374 -8.9014764, 13.2279143 -8.901484999999999))"
way,419491457,,house,,,"POLYGON ((13.2283439 -8.901457300000001, 13.2282334 -8.901519800000001, 13.2281934 -8.901450499999999, 13.228252 -8.9014174, 13.2282464 -8.901407799999999, 13.2282792 -8.901389200000001, 13.2282851 -8.9013995, 13.2283042 -8.9013887, 13.2283439 -8.901457300000001))"
way,419491458,,house,,,"POLYGON ((13.2285698 -8.9012987, 13.2285759 -8.9013727, 13.2287019 -8.901362499999999, 13.2286957 -8.901287, 13.2286337 -8.901292, 13.2286329 -8.9012818, 13.2285934 -8.901285, 13.2285944 -8.9012967, 13.2285698 -8.9012987))"
way,419491459,,house,,,"POLYGON ((13.2283355 -8.900553499999999, 13.228209 -8.900567300000001, 13.2282002 -8.900487999999999, 13.2282673 -8.900480699999999, 13.228266 -8.9004697, 13.2283036 -8.9004656, 13.2283049 -8.9004773, 13.2283268 -8.900474900000001, 13.2283355 -8.900553499999999))"
way,419491460,,house,,,"POLYGON ((13.2284405 -8.900650199999999, 13.2283235 -8.900699700000001, 13.2282917 -8.9006264, 13.2283538 -8.9006002, 13.2283494 -8.9005899, 13.2283841 -8.9005752, 13.2283888 -8.9005861, 13.228409 -8.900577500000001, 13.2284405 -8.900650199999999))"
way,419491461,,house,,,"POLYGON ((13.2288003 -8.9010085, 13.2287395 -8.9009482, 13.2286518 -8.901036899999999, 13.2287124 -8.901096799999999, 13.2287564 -8.9010537, 13.2287637 -8.901060899999999, 13.2287912 -8.901033999999999, 13.2287828 -8.901025600000001, 13.2288003 -8.9010085))"
way,419491462,,house,,,"POLYGON ((13.2286548 -8.9008576, 13.2285678 -8.9009494, 13.2285089 -8.900894900000001, 13.2285551 -8.9008462, 13.2285468 -8.9008386, 13.2285727 -8.9008114, 13.2285814 -8.9008194, 13.2285964 -8.9008036, 13.2286548 -8.9008576))"
way,419491463,,house,,,"POLYGON ((13.2285604 -8.9007366, 13.2285063 -8.900684999999999, 13.2284185 -8.9007749, 13.2284737 -8.9008275, 13.2285169 -8.900783300000001, 13.2285243 -8.900790499999999, 13.2285518 -8.9007623, 13.2285432 -8.9007541, 13.2285604 -8.9007366))"
way,419491464,,house,,,"POLYGON ((13.2277548 -8.900404999999999, 13.2277466 -8.9003288, 13.2276178 -8.9003424, 13.227626 -8.9004186, 13.2277548 -8.900404999999999))"
way,419491465,,house,,,"POLYGON ((13.2281148 -8.900896899999999, 13.2281082 -8.900821799999999, 13.228237 -8.900810699999999, 13.2282436 -8.900885799999999, 13.2281148 -8.900896899999999))"
way,419491466,,house,,,"POLYGON ((13.2273631 -8.9001229, 13.2273599 -8.9001579, 13.227456 -8.9002692, 13.227492 -8.900233999999999, 13.2274529 -8.900164500000001, 13.227561 -8.9001327, 13.22754 -8.9000599, 13.2274802 -8.9000767, 13.2274774 -8.900066900000001, 13.2274393 -8.900077700000001, 13.2274419 -8.9000936, 13.2273631 -8.9001229))"
way,419491467,,house,,,"POLYGON ((13.2279594 -8.9002237, 13.2278328 -8.900237499999999, 13.227824 -8.9001582, 13.2278911 -8.9001509, 13.2278899 -8.900139899999999, 13.2279274 -8.900135799999999, 13.2279288 -8.900147499999999, 13.2279506 -8.9001451, 13.2279594 -8.9002237))"
way,419491468,,house,,,"POLYGON ((13.2282134 -8.9004329, 13.2280869 -8.9004466, 13.228078 -8.9003674, 13.2281452 -8.9003601, 13.2281439 -8.900349, 13.2281815 -8.9003449, 13.2281828 -8.9003566, 13.2282046 -8.9003543, 13.2282134 -8.9004329))"
way,419491469,,house,,,"POLYGON ((13.2280962 -8.900307400000001, 13.2279696 -8.900321099999999, 13.2279608 -8.900241899999999, 13.2280279 -8.900234599999999, 13.2280267 -8.900223499999999, 13.2280642 -8.900219399999999, 13.2280655 -8.900231099999999, 13.2280874 -8.900228800000001, 13.2280962 -8.900307400000001))"
way,419491470,,house,,,"POLYGON ((13.2278232 -8.9000109, 13.2276958 -8.9000258, 13.2277048 -8.9001006, 13.2277601 -8.9000942, 13.2277618 -8.9001079, 13.2278097 -8.9001024, 13.2278083 -8.9000901, 13.2278323 -8.9000872, 13.2278232 -8.9000109))"
way,419491471,,house,,,"POLYGON ((13.2275154 -8.9002154, 13.2276422 -8.9002044, 13.2276493 -8.9002838, 13.227582 -8.900289600000001, 13.227583 -8.900300700000001, 13.2275454 -8.900304, 13.2275443 -8.9002923, 13.2275224 -8.900294199999999, 13.2275154 -8.9002154))"
way,419491472,,house,,,"POLYGON ((13.2272763 -8.900415799999999, 13.2272681 -8.900339600000001, 13.2271393 -8.9003532, 13.2271475 -8.9004294, 13.2272763 -8.900415799999999))"
way,419491473,,house,,,"POLYGON ((13.2276036 -8.899892700000001, 13.2276144 -8.8999662, 13.2277395 -8.899948200000001, 13.2277285 -8.8998732, 13.227667 -8.899882099999999, 13.2276655 -8.899871900000001, 13.2276263 -8.899877500000001, 13.227628 -8.8998892, 13.2276036 -8.899892700000001))"
way,419491474,,house,,,"POLYGON ((13.227907 -8.899667900000001, 13.2278932 -8.8997498, 13.2280544 -8.899776299999999, 13.2280683 -8.899693900000001, 13.2279698 -8.8996777, 13.2279716 -8.8996672, 13.2279346 -8.899661200000001, 13.2279328 -8.8996721, 13.227907 -8.899667900000001))"
way,419491475,,house,,,"POLYGON ((13.2289391 -8.900455300000001, 13.229065 -8.9004738, 13.2290531 -8.9005527, 13.2289864 -8.9005428, 13.2289847 -8.9005539, 13.2289473 -8.9005484, 13.2289491 -8.9005367, 13.2289273 -8.9005335, 13.2289391 -8.900455300000001))"
way,419491476,,house,,,"POLYGON ((13.228682 -8.900418699999999, 13.2285563 -8.900398600000001, 13.2285692 -8.9003199, 13.2286359 -8.9003306, 13.2286377 -8.9003196, 13.228675 -8.900325499999999, 13.2286731 -8.9003371, 13.2286948 -8.9003406, 13.228682 -8.900418699999999))"
way,419491477,,house,,,"POLYGON ((13.2287206 -8.8997525, 13.2288445 -8.8997817, 13.2288257 -8.8998592, 13.2287601 -8.899843799999999, 13.2287574 -8.899854599999999, 13.2287207 -8.899845900000001, 13.2287235 -8.899834500000001, 13.2287021 -8.8998294, 13.2287206 -8.8997525))"
way,419491478,,house,,,"POLYGON ((13.2292663 -8.9002307, 13.2293532 -8.9003227, 13.2292942 -8.9003771, 13.2292481 -8.9003283, 13.2292399 -8.9003359, 13.2292141 -8.9003087, 13.2292228 -8.9003006, 13.2292078 -8.9002847, 13.2292663 -8.9002307))"
way,419491479,,house,,,"POLYGON ((13.2283632 -8.9001112, 13.2283377 -8.900181, 13.2284567 -8.9002233, 13.2284827 -8.9001521, 13.2284242 -8.9001313, 13.2284277 -8.9001216, 13.2283905 -8.900108400000001, 13.2283864 -8.900119500000001, 13.2283632 -8.9001112))"
