Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],LAV [YR20080],MRV [YR19950],MRV1 [YR20006],MRV2 [YR20081]
"069. Zambia, TAZARA",TA_ZAM,Transport - Rails: Traffic unit - passenger - long-distance (million passenger-km),AFRA118,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,131,..,..,..,..,131,..,..,131
"069. Zambia, TAZARA",TA_ZAM,Transport - Rails: Traffic unit - passenger - suburban (million passenger-km),AFRA119,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"069. Zambia, TAZARA",TA_ZAM,Transport - Rails: Traffic unit - passenger and freight  (million passenger-km+net tons-km),AFRA122,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,542,..,..,..,..,542,..,..,542
"069. Zambia, TAZARA",TA_ZAM,Transport - Rails: Traffic unit - passenger-km (million),AFRA130,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"069. Zambia, TAZARA",TA_ZAM,Transport - Rails: Trip length per passenger - average (km per passenger),AFRA139,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"069. Zambia, TAZARA",TA_ZAM,Transport - Rails: Wagons (number),AFRA134,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"069. Zambia, TAZARA",TA_ZAM,"Transport - Rails: Wagon productivity (1,000 net tonne-km per wagon)",AFRA138,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"070. Zimbabwe, BBR",BB_ZIM,Transport - Rails: Carriages (number),AFRA133,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"070. Zimbabwe, BBR",BB_ZIM,"Transport - Rails: Carriage productivity (1,000 passenger-km per carriage)",AFRA137,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"070. Zimbabwe, BBR",BB_ZIM,"Transport - Rails: Concessioned company (1-concessioned, 0-non-concessioned)",AFRA114,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,1,..,..,1
"070. Zimbabwe, BBR",BB_ZIM,Transport - Rails: Employees - average 2000 to 2005 (number),AFRA123,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"070. Zimbabwe, BBR",BB_ZIM,Transport - Rails: Employees (number),AFRA131,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"070. Zimbabwe, BBR",BB_ZIM,"Transport - Rails: Freight (number of tons, annual)",AFRA127,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"070. Zimbabwe, BBR",BB_ZIM,"Transport - Rails: Gauge (1-cape, 2-metre, 3-narrow, 4-standard, 5-meter/standard)",AFRA111,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,1,..,..,1
"070. Zimbabwe, BBR",BB_ZIM,"Transport - Rails: Labour productivity (1,000 traffic units per employee)",AFRA135,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"070. Zimbabwe, BBR",BB_ZIM,Transport - Rails: Length of haul freight - average (km),AFRA140,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"070. Zimbabwe, BBR",BB_ZIM,Transport - Rails: Locomotive productivity (million traffic units per locomotive),AFRA136,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"070. Zimbabwe, BBR",BB_ZIM,Transport - Rails: Locomotives (number),AFRA132,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"070. Zimbabwe, BBR",BB_ZIM,"Transport - Rails: Passengers (number, annual)",AFRA128,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"070. Zimbabwe, BBR",BB_ZIM,"Transport - Rails: Private company (1-private, 0-non-private)",AFRA113,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,0
"070. Zimbabwe, BBR",BB_ZIM,"Transport - Rails: Traffic - operated by private company (route-km, annual)",AFRA117,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"070. Zimbabwe, BBR",BB_ZIM,"Transport - Rails: Traffic - operated by public rail company (route-km, annual)",AFRA116,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,150,..,..,..,..,150,..,..,150
"070. Zimbabwe, BBR",BB_ZIM,"Transport - Rails: Traffic - total (route-km, annual)",AFRA115,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,150,..,..,..,..,150,..,..,150
"070. Zimbabwe, BBR",BB_ZIM,"Transport - Rails: Traffic density - passengers (1,000 passenger-km/route-km)",AFRA124,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"070. Zimbabwe, BBR",BB_ZIM,"Transport - Rails: Traffic density freight - operated by private rail company (1,000 net tonne-km/route-km)",AFRA126,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"070. Zimbabwe, BBR",BB_ZIM,Transport - Rails: Traffic unit - freight - operated by private rail company (million net ton-km),AFRA121,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"070. Zimbabwe, BBR",BB_ZIM,"Transport - Rails: Traffic density freight - operated by public rail company (1,000 net tonne-km/route-km)",AFRA125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1500,..,..,..,..,1500,..,..,1500
"070. Zimbabwe, BBR",BB_ZIM,Transport - Rails: Traffic unit - freight - operated by public rail company (million net ton-km),AFRA120,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,225,..,..,..,..,225,..,..,225
"070. Zimbabwe, BBR",BB_ZIM,Transport - Rails: Traffic unit - net tonne-km (million),AFRA129,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"070. Zimbabwe, BBR",BB_ZIM,Transport - Rails: Traffic unit - passenger - long-distance (million passenger-km),AFRA118,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,0
"070. Zimbabwe, BBR",BB_ZIM,Transport - Rails: Traffic unit - passenger - suburban (million passenger-km),AFRA119,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"070. Zimbabwe, BBR",BB_ZIM,Transport - Rails: Traffic unit - passenger and freight  (million passenger-km+net tons-km),AFRA122,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,225,..,..,..,..,225,..,..,225
"070. Zimbabwe, BBR",BB_ZIM,Transport - Rails: Traffic unit - passenger-km (million),AFRA130,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"070. Zimbabwe, BBR",BB_ZIM,Transport - Rails: Trip length per passenger - average (km per passenger),AFRA139,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"070. Zimbabwe, BBR",BB_ZIM,Transport - Rails: Wagons (number),AFRA134,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"070. Zimbabwe, BBR",BB_ZIM,"Transport - Rails: Wagon productivity (1,000 net tonne-km per wagon)",AFRA138,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"071. Zimbabwe, Zimbabwe",ZI_ZIM,Transport - Rails: Carriages (number),AFRA133,..,..,..,..,..,..,313,278,313,..,..,..,..,..,314,..,..,..,..,..,314,..,313,314
"071. Zimbabwe, Zimbabwe",ZI_ZIM,"Transport - Rails: Carriage productivity (1,000 passenger-km per carriage)",AFRA137,..,..,..,..,..,..,1632.58785942492,1989.20863309353,1303.51437699681,..,..,..,..,..,..,..,..,..,..,..,..,..,1303.51437699681,..
"071. Zimbabwe, Zimbabwe",ZI_ZIM,"Transport - Rails: Concessioned company (1-concessioned, 0-non-concessioned)",AFRA114,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"071. Zimbabwe, Zimbabwe",ZI_ZIM,Transport - Rails: Employees - average 2000 to 2005 (number),AFRA123,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"071. Zimbabwe, Zimbabwe",ZI_ZIM,Transport - Rails: Employees (number),AFRA131,..,..,..,..,..,12975,11908,11434,10453,10766,9536,9124,..,..,..,..,..,..,..,..,9124,12975,9536,9124
"071. Zimbabwe, Zimbabwe",ZI_ZIM,"Transport - Rails: Freight (number of tons, annual)",AFRA127,..,..,..,..,..,12298,12327,12396,11824,12215,9538,8922,11154,5800,4900,3900,..,..,..,..,3900,12298,9538,3900
"071. Zimbabwe, Zimbabwe",ZI_ZIM,"Transport - Rails: Gauge (1-cape, 2-metre, 3-narrow, 4-standard, 5-meter/standard)",AFRA111,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"071. Zimbabwe, Zimbabwe",ZI_ZIM,"Transport - Rails: Labour productivity (1,000 traffic units per employee)",AFRA135,..,..,..,..,..,368.940269749518,461.958347329526,406.944201504285,473.930928919927,465.911201932008,408.032718120805,389.850942569049,..,..,..,..,..,..,..,..,389.850942569049,368.940269749518,408.032718120805,389.850942569049
"071. Zimbabwe, Zimbabwe",ZI_ZIM,Transport - Rails: Length of haul freight - average (km),AFRA140,..,..,..,..,..,389.250284599122,404.802466131257,330.751855437238,384.472259810555,358.657388456815,348.710421472007,347.455727415378,366.325981710597,360,360,360,..,..,..,..,360,389.250284599122,348.710421472007,360
"071. Zimbabwe, Zimbabwe",ZI_ZIM,Transport - Rails: Locomotive productivity (million traffic units per locomotive),AFRA136,..,..,..,..,..,29.1890243902439,32.5502958579882,33.4748201438849,37.2481203007519,..,..,..,..,..,..,8.02285714285714,..,..,..,..,8.02285714285714,29.1890243902439,37.2481203007519,8.02285714285714
"071. Zimbabwe, Zimbabwe",ZI_ZIM,Transport - Rails: Locomotives (number),AFRA132,..,..,..,..,..,164,169,139,133,..,..,..,..,..,..,175,..,..,..,..,175,164,133,175
"071. Zimbabwe, Zimbabwe",ZI_ZIM,"Transport - Rails: Passengers (number, annual)",AFRA128,..,..,..,..,..,1670,1568,1598,1635,1896,1691,1427,2315,..,..,..,..,..,..,..,2315,1670,1691,2315
"071. Zimbabwe, Zimbabwe",ZI_ZIM,"Transport - Rails: Private company (1-private, 0-non-private)",AFRA113,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"071. Zimbabwe, Zimbabwe",ZI_ZIM,"Transport - Rails: Traffic - operated by private company (route-km, annual)",AFRA117,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"071. Zimbabwe, Zimbabwe",ZI_ZIM,"Transport - Rails: Traffic - operated by public rail company (route-km, annual)",AFRA116,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"071. Zimbabwe, Zimbabwe",ZI_ZIM,"Transport - Rails: Traffic - total (route-km, annual)",AFRA115,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"071. Zimbabwe, Zimbabwe",ZI_ZIM,"Transport - Rails: Traffic density - passengers (1,000 passenger-km/route-km)",AFRA124,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"071. Zimbabwe, Zimbabwe",ZI_ZIM,"Transport - Rails: Traffic density freight - operated by private rail company (1,000 net tonne-km/route-km)",AFRA126,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"071. Zimbabwe, Zimbabwe",ZI_ZIM,Transport - Rails: Traffic unit - freight - operated by private rail company (million net ton-km),AFRA121,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"071. Zimbabwe, Zimbabwe",ZI_ZIM,"Transport - Rails: Traffic density freight - operated by public rail company (1,000 net tonne-km/route-km)",AFRA125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"071. Zimbabwe, Zimbabwe",ZI_ZIM,Transport - Rails: Traffic unit - freight - operated by public rail company (million net ton-km),AFRA120,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"071. Zimbabwe, Zimbabwe",ZI_ZIM,Transport - Rails: Traffic unit - net tonne-km (million),AFRA129,..,..,..,..,..,4787,4990,4100,4546,4381,3326,3100,4086,2088,1764,1404,..,..,..,..,1404,4787,3326,1404
"071. Zimbabwe, Zimbabwe",ZI_ZIM,Transport - Rails: Traffic unit - passenger - long-distance (million passenger-km),AFRA118,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"071. Zimbabwe, Zimbabwe",ZI_ZIM,Transport - Rails: Traffic unit - passenger - suburban (million passenger-km),AFRA119,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"071. Zimbabwe, Zimbabwe",ZI_ZIM,Transport - Rails: Traffic unit - passenger and freight  (million passenger-km+net tons-km),AFRA122,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"071. Zimbabwe, Zimbabwe",ZI_ZIM,Transport - Rails: Traffic unit - passenger-km (million),AFRA130,..,..,..,..,..,..,511,553,408,635,565,457,..,..,..,..,..,..,..,..,457,..,565,457
"071. Zimbabwe, Zimbabwe",ZI_ZIM,Transport - Rails: Trip length per passenger - average (km per passenger),AFRA139,..,..,..,..,..,..,325.892857142857,346.057571964956,249.54128440367,..,..,..,..,..,..,..,..,..,..,..,..,..,249.54128440367,..
"071. Zimbabwe, Zimbabwe",ZI_ZIM,Transport - Rails: Wagons (number),AFRA134,..,..,..,..,..,..,13110,11388,11208,..,..,..,..,10713,..,..,..,..,..,..,10713,..,11208,10713
"071. Zimbabwe, Zimbabwe",ZI_ZIM,"Transport - Rails: Wagon productivity (1,000 net tonne-km per wagon)",AFRA138,..,..,..,..,..,..,380.625476735317,360.028099754127,405.603140613847,..,..,..,..,194.903388406609,..,..,..,..,..,..,194.903388406609,..,405.603140613847,194.903388406609
"072. Zimbabwe, ZR",ZR_ZIM,Transport - Rails: Carriages (number),AFRA133,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"072. Zimbabwe, ZR",ZR_ZIM,"Transport - Rails: Carriage productivity (1,000 passenger-km per carriage)",AFRA137,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"072. Zimbabwe, ZR",ZR_ZIM,"Transport - Rails: Concessioned company (1-concessioned, 0-non-concessioned)",AFRA114,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,0
"072. Zimbabwe, ZR",ZR_ZIM,Transport - Rails: Employees - average 2000 to 2005 (number),AFRA123,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"072. Zimbabwe, ZR",ZR_ZIM,Transport - Rails: Employees (number),AFRA131,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"072. Zimbabwe, ZR",ZR_ZIM,"Transport - Rails: Freight (number of tons, annual)",AFRA127,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"072. Zimbabwe, ZR",ZR_ZIM,"Transport - Rails: Gauge (1-cape, 2-metre, 3-narrow, 4-standard, 5-meter/standard)",AFRA111,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,1,..,..,1
"072. Zimbabwe, ZR",ZR_ZIM,"Transport - Rails: Labour productivity (1,000 traffic units per employee)",AFRA135,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"072. Zimbabwe, ZR",ZR_ZIM,Transport - Rails: Length of haul freight - average (km),AFRA140,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"072. Zimbabwe, ZR",ZR_ZIM,Transport - Rails: Locomotive productivity (million traffic units per locomotive),AFRA136,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"072. Zimbabwe, ZR",ZR_ZIM,Transport - Rails: Locomotives (number),AFRA132,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"072. Zimbabwe, ZR",ZR_ZIM,"Transport - Rails: Passengers (number, annual)",AFRA128,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"072. Zimbabwe, ZR",ZR_ZIM,"Transport - Rails: Private company (1-private, 0-non-private)",AFRA113,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,0
"072. Zimbabwe, ZR",ZR_ZIM,"Transport - Rails: Traffic - operated by private company (route-km, annual)",AFRA117,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"072. Zimbabwe, ZR",ZR_ZIM,"Transport - Rails: Traffic - operated by public rail company (route-km, annual)",AFRA116,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2759,..,..,..,..,2759,..,..,2759
"072. Zimbabwe, ZR",ZR_ZIM,"Transport - Rails: Traffic - total (route-km, annual)",AFRA115,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3077,..,..,..,..,3077,..,..,3077
"072. Zimbabwe, ZR",ZR_ZIM,"Transport - Rails: Traffic density - passengers (1,000 passenger-km/route-km)",AFRA124,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,165.639724537876,..,..,..,..,165.639724537876,..,..,165.639724537876
"072. Zimbabwe, ZR",ZR_ZIM,"Transport - Rails: Traffic density freight - operated by private rail company (1,000 net tonne-km/route-km)",AFRA126,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"072. Zimbabwe, ZR",ZR_ZIM,Transport - Rails: Traffic unit - freight - operated by private rail company (million net ton-km),AFRA121,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"072. Zimbabwe, ZR",ZR_ZIM,"Transport - Rails: Traffic density freight - operated by public rail company (1,000 net tonne-km/route-km)",AFRA125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,901.776005799203,..,..,..,..,901.776005799203,..,..,901.776005799203
"072. Zimbabwe, ZR",ZR_ZIM,Transport - Rails: Traffic unit - freight - operated by public rail company (million net ton-km),AFRA120,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2945,..,..,..,..,2945,..,..,2945
"072. Zimbabwe, ZR",ZR_ZIM,Transport - Rails: Traffic unit - net tonne-km (million),AFRA129,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"072. Zimbabwe, ZR",ZR_ZIM,Transport - Rails: Traffic unit - passenger - long-distance (million passenger-km),AFRA118,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,457,..,..,..,..,457,..,..,457
"072. Zimbabwe, ZR",ZR_ZIM,Transport - Rails: Traffic unit - passenger - suburban (million passenger-km),AFRA119,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"072. Zimbabwe, ZR",ZR_ZIM,Transport - Rails: Traffic unit - passenger and freight  (million passenger-km+net tons-km),AFRA122,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2945,..,..,..,..,2945,..,..,2945
"072. Zimbabwe, ZR",ZR_ZIM,Transport - Rails: Traffic unit - passenger-km (million),AFRA130,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"072. Zimbabwe, ZR",ZR_ZIM,Transport - Rails: Trip length per passenger - average (km per passenger),AFRA139,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"072. Zimbabwe, ZR",ZR_ZIM,Transport - Rails: Wagons (number),AFRA134,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"072. Zimbabwe, ZR",ZR_ZIM,"Transport - Rails: Wagon productivity (1,000 net tonne-km per wagon)",AFRA138,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"073. Low Income, Fragile",LICF_Benchmark,Transport - Rails: Carriages (number),AFRA133,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,237.489795918367,..,..,..,..,302.920576283709,..,..,302.920576283709
"073. Low Income, Fragile",LICF_Benchmark,"Transport - Rails: Carriage productivity (1,000 passenger-km per carriage)",AFRA137,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,256.773986190221,..,..,..,..,256.773986190221,..,..,256.773986190221
"073. Low Income, Fragile",LICF_Benchmark,"Transport - Rails: Concessioned company (1-concessioned, 0-non-concessioned)",AFRA114,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"073. Low Income, Fragile",LICF_Benchmark,Transport - Rails: Employees - average 2000 to 2005 (number),AFRA123,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14509,..,..,..,..,14509,..,..,14509
"073. Low Income, Fragile",LICF_Benchmark,Transport - Rails: Employees (number),AFRA131,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13619,..,..,..,..,10155.843145002,..,..,10155.843145002
"073. Low Income, Fragile",LICF_Benchmark,"Transport - Rails: Freight (number of tons, annual)",AFRA127,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1742.33333333333,..,..,..,..,1742.33333333333,..,..,1742.33333333333
"073. Low Income, Fragile",LICF_Benchmark,"Transport - Rails: Gauge (1-cape, 2-metre, 3-narrow, 4-standard, 5-meter/standard)",AFRA111,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"073. Low Income, Fragile",LICF_Benchmark,"Transport - Rails: Labour productivity (1,000 traffic units per employee)",AFRA135,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.7413907041633,..,..,..,..,309.022949825667,..,..,309.022949825667
"073. Low Income, Fragile",LICF_Benchmark,Transport - Rails: Length of haul freight - average (km),AFRA140,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,365.073093638878,..,..,..,..,365.073093638878,..,..,365.073093638878
"073. Low Income, Fragile",LICF_Benchmark,Transport - Rails: Locomotive productivity (million traffic units per locomotive),AFRA136,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.04875925083585,..,..,..,..,7.04875925083585,..,..,7.04875925083585
"073. Low Income, Fragile",LICF_Benchmark,Transport - Rails: Locomotives (number),AFRA132,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,166.047412090083,..,..,..,..,166.047412090083,..,..,166.047412090083
"073. Low Income, Fragile",LICF_Benchmark,"Transport - Rails: Passengers (number, annual)",AFRA128,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,196,..,..,..,..,902.333333333333,..,..,902.333333333333
